X_Value,PT1-P0,PT2-P0,PT-P1,PT-P2,PT-W1,PT-W2,PT-PC,PT-F,TCp-P0,TCp-P1,TCp-P2,TCp-W1,TCp-W2,TCp-PC,LC4-W3,LC1-W3,LC2-W3,LC3-W3,Comment
0.000000,565.814122,547.556019,173.500400,0.252661,0.000000,0.024507,85.722380,85.148615,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,26.699164,26.730590,10.415153,14.032845
0.000620,567.294651,545.418334,172.912593,0.318069,0.000000,0.000000,85.932718,85.292934,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,26.698864,26.745260,10.430083,14.025356
0.001240,565.978625,545.253897,173.369776,0.579699,0.000000,0.000000,85.801257,85.187975,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,26.702869,26.726685,10.412147,14.008901
0.001860,565.156109,547.391581,173.435088,0.285365,0.000000,0.000000,85.774965,85.148615,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,26.703170,26.764693,10.409241,14.036983
0.002480,564.991606,549.200391,172.586033,0.383476,0.000000,0.024507,85.827549,85.201095,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,26.717990,26.729447,10.427779,14.030677
0.003100,565.814122,546.569395,173.304464,0.318069,0.000000,0.216377,85.656649,85.069896,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,26.683844,26.737449,10.409642,14.011364
0.003720,567.459154,546.404958,172.912593,0.481588,0.000000,0.000000,85.814403,85.056776,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,26.732209,26.737735,10.396214,14.027228
0.004340,566.636638,548.542642,172.977905,0.350772,0.000000,0.000000,85.735526,85.069896,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,26.672428,26.741164,10.432087,14.046837
0.004960,565.649619,545.911646,173.565712,0.416180,0.000000,0.000000,85.748672,85.069896,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,26.675332,26.728780,10.405233,14.035998
0.005580,565.814122,544.102836,172.716657,0.285365,0.000000,0.000000,85.748672,85.056776,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,26.702769,26.738497,10.405032,13.994515
0.012400,565.978625,544.102836,172.651345,0.481588,0.000000,0.000000,85.761818,84.991177,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,26.675433,26.755358,10.417758,14.009985
0.013020,564.169090,547.720456,173.043217,0.121845,0.000000,0.000000,85.709234,85.017416,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,26.703270,26.746784,10.418159,14.025258
0.013640,565.814122,547.884893,173.369776,0.710515,0.000000,0.000000,85.801257,85.017416,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,26.685346,26.713348,10.416756,14.018065
0.014260,566.801141,545.418334,172.716657,0.219957,0.000000,0.000000,85.774965,85.004297,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,26.700466,26.715730,10.412347,14.000033
0.014880,566.143129,546.240521,173.500400,0.841330,0.000000,0.000000,85.696088,84.978057,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,26.667121,26.722970,10.448521,14.018360
0.015500,564.169090,548.707079,173.173840,0.318069,0.000000,0.000000,85.774965,85.069896,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,26.662715,26.743926,10.421065,14.018262
0.016120,564.169090,547.556019,172.847281,0.645107,0.000000,0.000000,85.827549,85.096136,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,26.692656,26.756786,10.408840,14.037870
0.016740,565.320613,544.925023,173.239152,0.023734,0.000000,0.152421,85.682942,85.069896,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,26.692756,26.738878,10.405132,14.024469
0.017360,568.446174,547.720456,172.586033,0.285365,0.000000,0.000000,85.840695,85.161735,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,26.714685,26.722208,10.394110,14.023582
0.017980,566.472135,547.062707,172.847281,0.187253,0.000000,0.000000,85.761818,85.122375,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,26.699365,26.755834,10.413149,14.024272
0.024800,566.636638,546.733832,172.912593,0.546995,0.000000,0.000000,85.814403,85.030536,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,26.686748,26.733162,10.398519,14.042698
0.025420,564.827103,544.431711,173.304464,0.000000,0.000000,0.000000,85.774965,85.030536,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,26.689952,26.713348,10.422468,14.064868
0.026040,565.156109,548.049330,172.847281,0.710515,0.000000,0.000000,85.722380,85.030536,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,26.713484,26.756977,10.393709,14.020429
0.026660,564.004587,547.556019,173.043217,0.318069,0.000000,0.000000,85.656649,85.017416,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,26.700967,26.754119,10.401525,14.026243
0.027280,566.636638,546.240521,173.369776,0.710515,0.000000,0.000000,85.853841,85.069896,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,26.684445,26.730400,10.418059,14.037377
0.027900,566.636638,546.240521,172.651345,0.056438,0.000000,0.000000,85.643503,84.938697,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,26.690553,26.722684,10.416255,14.031564
0.028520,565.978625,549.858140,173.043217,0.546995,0.000000,0.088464,85.748672,84.991177,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,26.685346,26.734591,10.413449,14.040530
0.029140,564.169090,547.556019,173.173840,0.252661,0.000000,0.000000,85.880134,85.043656,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,26.688851,26.715825,10.423269,14.034421
0.029760,565.320613,545.911646,172.716657,0.645107,0.000000,0.000000,85.669795,84.925577,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,26.671427,26.723827,10.402427,14.043881
0.030380,565.649619,545.911646,173.435088,0.285365,0.000000,0.000000,85.774965,84.951817,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,26.695660,26.704108,10.386494,14.015995
0.037200,566.307632,548.871517,173.435088,0.481588,0.000000,0.152421,85.735526,85.043656,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,26.687148,26.732114,10.408840,14.045851
0.037820,566.307632,548.707079,173.043217,0.023734,0.000000,0.024507,85.722380,85.122375,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,26.686247,26.708109,10.413550,14.037968
0.038440,566.307632,544.102836,172.912593,0.710515,0.000000,0.000000,85.827549,85.109256,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,26.682742,26.717730,10.418560,14.025258
0.039060,563.840084,547.062707,173.173840,0.000000,0.000000,0.000000,85.761818,85.056776,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,-102800.570893,26.709979,26.749070,10.440705,14.050384
