X_Value,PT1-P0,PT2-P0,PT-P1,PT-P2,PT-W1,PT-W2,PT-PC,PT-F,TCp-P0,TCp-P1,TCp-P2,TCp-W1,TCp-W2,TCp-PC,LC4-W3,LC1-W3,LC2-W3,LC3-W3,Comment
0.02914,306.063791,270.972805,54.674842,0.514292,0.552035,0,83.250906,82.577121,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.724505,23.258507,15.30656,14.634398,
0.02976,301.457709,272.617175,54.937415,0.121845,1.27411,0,83.290344,82.72144,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.704879,23.255269,15.305357,14.633216,
0.03038,301.457709,269.328436,54.576377,0.41618,1.175645,0,83.211467,82.6952,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.697669,23.230501,15.290527,14.623461,
0.0434,303.267241,266.533007,54.510734,0.252661,0,0,83.027421,82.393443,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.719999,23.238503,15.309265,14.652331,
0.04402,303.925253,271.301679,54.83895,0.056438,0,0,83.06686,82.472162,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.685352,23.216784,15.27249,14.646813,
0.04464,304.418762,272.946049,54.543556,0.514292,0,0,82.974837,82.406563,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.709685,23.234312,15.294034,14.649572,
0.04526,300.635194,268.506251,55.003059,0,0,0,83.027421,82.472162,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.718597,23.233454,15.307261,14.61006,
0.04588,301.951218,271.301679,54.937415,0.219957,0.092533,0,83.093152,82.445922,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.676741,23.213926,15.29213,14.647602,
0.0465,301.951218,271.137242,54.346626,0.089142,1.864898,0,82.987983,82.419683,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.696768,23.2446,15.299646,14.617844,
0.04712,304.254259,267.190755,54.871772,0.612403,1.70079,0,82.987983,82.524642,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.702776,23.208116,15.280506,14.62011,
0.04774,302.609229,269.492873,54.83895,0,2.127471,0,83.185175,82.537761,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.706881,23.221166,15.293132,14.63765,
0.04836,302.115721,272.123864,54.543556,0.350772,1.044359,0,83.093152,82.459042,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.690559,23.205639,15.285517,14.629964,
0.04898,299.483674,272.946049,54.970237,0,2.225935,0,83.06686,82.393443,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.657315,23.201543,15.290026,14.628387,
0.062,300.141686,269.986183,54.707664,0,0.125355,0,83.158883,82.577121,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.706781,23.208687,15.278703,14.640507,
0.06262,304.91227,268.999562,54.412269,0.41618,0.552035,0,83.211467,82.485282,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.723504,23.224024,15.308864,14.636369,
0.06324,304.583264,271.301679,55.101523,0,2.127471,0,83.040567,82.537761,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.729311,23.208497,15.297642,14.621293,
0.06386,302.280224,269.492873,54.412269,0.350772,1.142823,0,83.185175,82.550881,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.689758,23.233931,15.304656,14.603163,
0.06448,298.496656,268.835125,54.543556,0,2.225935,0,83.145736,82.524642,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.722202,23.237169,15.281709,14.634201,
0.0651,301.293206,271.466116,54.707664,0.383476,0.913072,0,83.053713,82.340963,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.725506,23.237265,15.26748,14.60937,
0.06572,305.405779,270.479494,54.379448,0,2.061827,0,83.224613,82.459042,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.721401,23.231549,15.302852,14.625924,
0.06634,307.379814,269.657309,54.609199,0.350772,1.864898,0,83.264052,82.564001,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.714491,23.228025,15.271789,14.646222,
0.06696,302.938235,269.328436,55.003059,0,0.45357,0,83.106298,82.511522,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.712188,23.230025,15.280506,14.624643,
0.06758,301.457709,271.630553,54.543556,0.121845,0.880251,0,83.198321,82.419683,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.70628,23.245076,15.304155,14.62622,
0.0806,299.648177,271.79499,54.83895,0.350772,1.864898,0,83.13259,82.511522,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.736121,23.278988,15.298443,14.636861,
0.08122,304.583264,271.137242,54.83895,0,2.258757,0,83.014275,82.367203,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.729512,23.259365,15.30195,14.654992,
0.08184,304.583264,269.492873,54.510734,0.285365,1.208467,0,82.987983,82.262244,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.760453,23.248315,15.312873,14.627895,
0.08246,304.089756,269.986183,54.970237,0,2.094649,0,83.145736,82.354083,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.711287,23.255364,15.316781,14.627402,
0.08308,301.128703,275.412603,54.543556,0.41618,0.223819,0,83.145736,82.445922,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.712088,23.273463,15.315678,14.617746,
0.0837,300.141686,270.315057,54.609199,0,1.208467,0,83.080006,82.393443,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.712489,23.252506,15.320889,14.622672,
0.08432,301.786715,269.163999,55.003059,0.187253,1.536682,0,83.172029,82.380323,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.707182,23.256031,15.293934,14.61479,
0.08494,303.925253,273.932671,54.707664,0,0.125355,0,83.145736,82.419683,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.726808,23.262699,15.333816,14.639719,
0.08556,306.5573,269.163999,54.412269,0.219957,0.6505,0,83.119444,82.327844,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.742129,23.264604,15.280707,14.614494,
0.08618,302.773732,268.999562,54.83895,0.023734,0,0,83.277198,82.537761,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.706381,23.260508,15.317783,14.612129,
0.093,301.293206,269.986183,54.904594,0,0,0,83.211467,82.564001,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.723904,23.254507,15.302652,14.619618,
0.09362,302.773732,271.79499,55.03588,0.41618,0.420749,0,83.224613,82.603361,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.740426,23.278131,15.30666,14.61341,
0.09424,302.609229,268.835125,54.379448,0.056438,0,0,83.185175,82.550881,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.733016,23.277559,15.310067,14.629767,
0.09486,305.405779,268.506251,55.03588,0.350772,0.059712,0,83.264052,82.6296,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.719498,23.28518,15.297541,14.633413,
0.09548,302.609229,272.123864,54.740486,0,0,0,83.369221,82.70832,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.745033,23.302898,15.303754,14.630555,
0.0961,300.141686,272.452738,54.182518,0.350772,0.092533,0,83.13259,82.6296,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.754846,23.259365,15.296439,14.580105,
0.09672,304.089756,269.163999,54.871772,0.089142,1.766433,0,83.014275,82.6296,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.727008,23.271558,15.309566,14.615972,
0.09734,306.721803,271.466116,54.510734,0.252661,1.438218,0,83.119444,82.564001,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.722502,23.265176,15.31147,14.632821,
0.09796,304.91227,270.972805,54.576377,0,2.357222,0,83.040567,82.485282,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.702575,23.279655,15.308864,14.626318,
0.09858,302.773732,269.986183,54.740486,0.514292,1.044359,0,83.06686,82.419683,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.724305,23.27051,15.308764,14.63026,
0.1116,301.128703,270.315057,54.674842,0.448884,0,0,83.369221,82.760799,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.68335,23.244695,15.289124,14.61745,
0.11222,299.483674,268.670688,54.773307,0,0.256641,0,83.408659,82.826398,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.708083,23.258507,15.315278,14.617352,
0.11284,303.76075,272.617175,54.806129,0.448884,0.552035,0,83.145736,82.616481,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.743731,23.241742,15.304355,14.618928,
0.11346,303.925253,268.506251,54.543556,0,2.160292,0,83.30349,82.773919,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.701875,23.240408,15.318284,14.629373,
0.11408,304.747767,268.177377,54.576377,0.481588,1.766433,0,83.421805,82.813279,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.700372,23.239551,15.291329,14.634497,
0.1147,302.115721,275.412603,54.937415,0,1.864898,0,83.224613,82.577121,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.721401,23.252601,15.274194,14.615085,
0.11532,301.951218,270.643931,54.379448,0.318069,1.569504,0,83.277198,82.64272,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.69857,23.234026,15.308965,14.600502,
0.11594,303.431744,268.01294,54.806129,0.154549,2.160292,0,83.448098,82.6296,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.716895,23.241456,15.29684,14.606808,
0.11656,305.899288,273.603797,54.904594,0.219957,0.584857,0,83.250906,82.577121,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.696167,23.2446,15.278603,14.61745,
0.11718,304.089756,271.466116,54.674842,0.023734,1.142823,0,83.277198,82.564001,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.670332,23.240789,15.269284,14.621687,
0.1302,302.609229,270.315057,55.003059,0.252661,1.27411,0,83.185175,82.734559,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.707382,23.252411,15.303453,14.639128,
0.13082,300.306188,271.466116,54.773307,0.318069,1.110002,0,83.290344,82.68208,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.724104,23.238217,15.315979,14.614297,
0.13144,299.977183,271.466116,54.773307,0,2.652616,0,83.13259,82.511522,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.70618,23.2265,15.288122,14.635975,
0.13206,305.241276,271.959427,55.068702,0.41618,1.930541,0,83.250906,82.66896,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.707782,23.228406,15.284515,14.619322,
0.13268,306.228294,268.835125,54.707664,0,1.471039,0,83.158883,82.445922,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.714491,23.240599,15.317783,14.634398,
0.1333,302.280224,269.986183,54.182518,0.089142,0.880251,0,83.172029,82.406563,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.693163,23.231073,15.304455,14.623264,
0.13392,300.141686,270.972805,55.068702,0.056438,1.110002,0,83.369221,82.550881,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.713791,23.25222,15.288924,14.63154,
0.13454,301.457709,269.986183,54.313805,0.187253,1.241288,0,83.290344,82.537761,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.708684,23.241456,15.293834,14.643857,
0.13516,304.91227,269.328436,54.609199,0,0,0,83.264052,82.459042,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.700573,23.224024,15.292832,14.618041,
0.13578,305.405779,269.657309,55.167167,0.219957,0.6505,0,83.316636,82.6296,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.688757,23.219547,15.276498,14.642084,
0.1426,305.076773,272.617175,54.773307,0.481588,0,0,83.211467,82.590241,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.726508,23.247172,15.319987,14.65982,
0.14322,299.483674,267.190755,54.576377,0,0,0,83.356075,82.65584,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.733717,23.23012,15.302051,14.6208,
0.14384,301.128703,267.684066,54.280983,0.481588,0,0,83.185175,82.603361,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.69847,23.229168,15.308263,14.629767,
0.14446,304.089756,270.315057,55.03588,0,0,0,83.053713,82.432803,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.702175,23.267652,15.312973,14.619815,
0.14508,304.747767,271.466116,54.642021,0.579699,0.552035,0,83.106298,82.590241,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.691661,23.23374,15.303053,14.624939,
0.1457,302.938235,268.01294,54.707664,0,0,0,83.106298,82.472162,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.70578,23.227263,15.34083,14.629373,
0.14632,300.799697,270.972805,55.167167,0.285365,0.814608,0,83.027421,82.550881,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.733918,23.250125,15.311069,14.645237,
0.14694,301.128703,270.15062,54.642021,0.252661,1.241288,0,83.30349,82.787039,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.731514,23.236884,15.326,14.612819,
0.14756,305.734785,269.163999,54.707664,0.41618,2.225935,0,83.145736,82.603361,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.7205,23.246314,15.315578,14.644153,
0.14818,305.899288,268.999562,54.83895,0,2.554151,0,83.290344,82.734559,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.727709,23.242885,15.306359,14.636763,
0.155,302.773732,268.999562,55.003059,0,0,0,83.172029,82.406563,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.704478,23.251268,15.327202,14.639719,
0.15562,304.583264,272.617175,54.543556,0.481588,0,0,83.30349,82.472162,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.732015,23.272606,15.333214,14.687114,
0.15624,301.128703,268.670688,54.412269,0.089142,0,0,83.356075,82.616481,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.712188,23.247934,15.286018,14.638931,
0.15686,304.418762,271.630553,55.101523,0.187253,0,0,83.13259,82.406563,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.702676,23.238313,15.322392,14.65578,
0.15748,304.254259,271.630553,54.773307,0.056438,0,0,83.30349,82.616481,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.723203,23.242694,15.290026,14.637551,
0.1581,304.418762,272.617175,54.642021,0.252661,0,0,83.382367,82.66896,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.704979,23.253459,15.309265,14.64504,
0.15872,302.444726,269.163999,55.003059,0.219957,0,0,83.250906,82.577121,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.710586,23.252601,15.3261,14.653021,
0.15934,299.154668,271.79499,54.477913,0.383476,0,0,83.198321,82.6296,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.727209,23.27413,15.331511,14.650361,
0.15996,302.773732,271.630553,54.674842,0,0.02689,0,83.30349,82.65584,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.689658,23.250982,15.318184,14.61883,
0.16058,305.076773,269.328436,54.970237,0.285365,0,0,83.185175,82.68208,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.697268,23.241456,15.31628,14.651247,
0.1612,303.596247,270.972805,54.313805,0,0,0,83.224613,82.564001,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.719398,23.247934,15.324697,14.628683,
0.16182,302.938235,272.452738,54.970237,0.252661,0.6505,0,83.290344,82.68208,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.722903,23.260032,15.304656,14.640803,
0.16244,300.635194,270.972805,54.937415,0,0,0,83.13259,82.472162,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.742329,23.258507,15.322693,14.613903,
0.16306,305.405779,268.177377,54.379448,0.383476,1.011537,0,83.158883,82.6296,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.719098,23.251077,15.281609,14.65578,
0.16368,304.747767,271.79499,55.134345,0,1.536682,0,83.224613,82.6296,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.682849,23.27775,15.313474,14.624347,
0.1643,306.5573,273.110486,55.03588,0.056438,1.733612,0,83.040567,82.524642,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.70618,23.251554,15.327503,14.635975,
0.16492,300.799697,268.670688,54.346626,0,2.291578,0,83.185175,82.564001,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.716194,23.232502,15.297441,14.646419,
0.16554,300.470691,271.79499,54.83895,0.252661,1.503861,0,83.250906,82.616481,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.708884,23.241742,15.308664,14.608483,
0.16616,303.76075,272.946049,54.642021,0.154549,1.635147,0,83.13259,82.445922,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.694364,23.248886,15.294535,14.642182,
0.16678,304.91227,268.506251,54.379448,0.121845,1.208467,0,83.185175,82.498402,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.712188,23.263937,15.315578,14.667703,
0.1798,305.405779,268.999562,54.871772,0.448884,1.70079,0,83.172029,82.616481,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.727108,23.224786,15.302952,14.631935,
0.18042,302.444726,270.808368,54.773307,0.023734,0.552035,0,83.06686,82.537761,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.703777,23.218975,15.300046,14.627205,
0.18104,300.306188,271.630553,54.576377,0.252661,2.029006,0,82.89596,82.367203,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.725106,23.250601,15.305157,14.630358,
0.18166,299.483674,269.163999,54.904594,0,2.619794,0,83.106298,82.472162,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.702075,23.219356,15.288924,14.668589,
0.18228,304.583264,266.36857,54.543556,0.154549,1.241288,0,83.106298,82.327844,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.719398,23.248982,15.312271,14.659721,
0.1829,303.76075,272.452738,54.445091,0.121845,1.766433,0,83.001129,82.367203,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.695666,23.263366,15.286819,14.612425,
0.18352,303.431744,269.492873,55.101523,0.089142,0.913072,0,83.093152,82.275364,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.696167,23.199161,15.301349,14.630949,
0.18414,299.319171,271.959427,54.346626,0.089142,0.125355,0,83.185175,82.380323,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.692662,23.215165,15.305357,14.624939,
0.18476,301.128703,271.301679,54.576377,0.219957,1.471039,0,83.106298,82.340963,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.692262,23.23936,15.316179,14.653514,
0.18538,304.747767,269.821746,55.068702,0.350772,0,0,83.224613,82.459042,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.715393,23.225548,15.301048,14.645729,
0.1984,303.267241,268.999562,54.510734,0,3.013653,0,83.119444,82.472162,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,-101369.8288,17.700172,23.234121,15.286318,14.634694,
