X_Value,PT1-P0,PT2-P0,PT-P1,PT-P2,PT-W1,PT-W2,PT-PC,PT-F,TCp-P0,TCp-P1,TCp-P2,TCp-W1,TCp-W2,TCp-PC,LC4-W3,LC1-W3,LC2-W3,LC3-W3,Comment
0.04092,635.563496,600.011512,173.981654,0.121845,0,0,85.38058,84.66318,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.033282,31.655082,26.53924,22.880457,
0.04154,638.031045,599.5182,173.751901,0,0,0,85.31485,84.65006,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.029477,31.636411,26.581927,22.868337,
0.04216,633.75396,600.011512,173.850367,0.579699,0,0,85.196534,84.597581,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.013856,31.645937,26.556976,22.86006,
0.04278,632.931444,603.79357,173.850367,0,0,0,85.354288,84.70254,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.016359,31.653653,26.549761,22.82577,
0.0496,631.944424,601.820323,174.014475,0,2.94801,0,85.327996,84.531981,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,23.995231,31.654891,26.569001,22.81434,
0.05022,633.589457,600.998136,173.489327,0.41618,1.306931,0,85.406873,84.62382,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.033282,31.652605,26.549862,22.877304,
0.05084,635.892503,600.998136,173.751901,0.121845,1.306931,0,85.31485,84.558221,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.008849,31.657844,26.537236,22.874052,
0.05146,636.879522,603.79357,174.211406,0.252661,0,0,85.31485,84.531981,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.034884,31.659083,26.554271,22.860257,
0.05208,633.26045,602.642509,173.587793,0.121845,0.322284,0,85.38058,84.531981,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.019964,31.655844,26.553168,22.819661,
0.0527,633.918463,601.820323,173.489327,0.318069,0.190998,0,85.341142,84.584461,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.025672,31.672419,26.553669,22.847448,
0.05332,635.234489,602.642509,173.981654,0,0,0,85.249119,84.427022,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.018062,31.633553,26.574612,22.807344,
0.05394,636.879522,604.615757,173.456506,0.448884,0,0,85.446311,84.531981,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.042394,31.650414,26.547056,22.841536,
0.05456,634.74098,600.011512,173.554971,0.089142,0,0,85.354288,84.492622,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.002641,31.640412,26.560583,22.871687,
0.05518,633.095947,602.806947,174.080119,0.481588,0,0,85.354288,84.453262,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.018262,31.662226,26.560082,22.85405,
0.062,631.286411,602.478072,174.047297,0.121845,0.945894,0,85.262265,84.925577,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,23.99413,31.62841,26.551264,22.820154,
0.06262,635.892503,600.504824,173.653436,0.154549,2.718259,0,85.301703,84.846858,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.039791,31.650891,26.576115,22.85405,
0.06324,637.866542,599.024888,173.522149,0.318069,4.490624,0,85.341142,84.964937,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.027474,31.63603,26.527716,22.856513,
0.06386,635.563496,604.122445,173.981654,0.089142,3.407512,0,85.327996,84.873098,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.040191,31.660512,26.551465,22.840353,
0.06448,634.411973,604.45132,173.489327,0.252661,3.670084,0,85.249119,84.558221,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.021767,31.651938,26.549661,22.857498,
0.0651,631.779921,598.038264,173.620614,0,2.882367,0,85.31485,84.66318,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.008949,31.647366,26.538939,22.824292,
0.06572,634.576476,600.998136,173.981654,0.089142,2.652616,0,85.275411,84.571341,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.029978,31.651176,26.542246,22.873461,
0.06634,635.727999,604.286882,173.193932,0.121845,2.980831,0,85.262265,84.610701,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.03929,31.648509,26.557577,22.864692,
0.06696,635.563496,600.833699,173.620614,0.514292,1.438218,0,85.472603,84.755019,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.034584,31.63241,26.539039,22.855823,
0.06758,634.576476,599.5182,173.620614,0,0.683321,0,85.288557,84.558221,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.015558,31.644985,26.539941,22.861735,
0.0744,634.24747,602.806947,174.178584,0.350772,0,0,85.406873,84.728779,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.030679,31.673753,26.559281,22.842029,
0.07502,632.27343,603.629133,173.489327,0,0,0,85.301703,84.65006,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.041994,31.646032,26.574111,22.825278,
0.07564,636.715019,600.998136,173.456506,0.448884,0,0,85.433165,84.794379,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.037288,31.660702,26.563189,22.855035,
0.07626,637.537535,599.5182,174.178584,0,0,0,85.262265,84.715659,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,23.995031,31.641841,26.526113,22.818183,
0.07688,635.892503,604.286882,173.489327,0.023734,0,0,85.301703,84.70254,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.002641,31.658892,26.522205,22.848335,
0.0775,632.27343,601.655885,173.817545,0.448884,0.158176,0,85.485749,84.833738,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.00965,31.656797,26.533228,22.840551,
0.07812,634.411973,600.833699,173.784723,0.252661,0.289463,0,85.420019,84.807499,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.041894,31.666037,26.544651,22.870801,
0.07874,638.195548,602.642509,173.456506,0.089142,1.27411,0,85.301703,84.886218,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.048403,31.6507,26.532626,22.851291,
0.07936,636.715019,600.17595,173.850367,0.089142,3.9983,0,85.31485,84.873098,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.012154,31.641841,26.532426,22.855528,
0.07998,636.715019,601.820323,173.71908,0.252661,3.867014,0,85.406873,84.964937,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.006246,31.660226,26.547757,22.872082,
0.0868,633.589457,598.038264,174.145762,0.350772,0,0,85.341142,84.440142,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.040993,31.648985,26.57832,22.857006,
0.08742,633.424953,603.958008,173.883188,0.645107,0,0,85.367434,84.505742,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.029677,31.647747,26.566997,22.84597,
0.08804,633.75396,600.340387,173.390862,0,0,0,85.31485,84.282704,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.00925,31.689089,26.552467,22.85602,
0.08866,641.650117,598.696014,174.178584,0.514292,0,0,85.472603,84.597581,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.019464,31.656797,26.546054,22.845182,
0.08928,636.386012,603.135821,174.014475,0,0,0,85.525188,84.597581,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.022768,31.623361,26.547857,22.843802,
0.0899,633.26045,605.437944,173.71908,0.677811,0,0,85.327996,84.610701,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.045599,31.657749,26.533127,22.835328,
0.09052,634.576476,599.5182,174.112941,0.187253,0,0,85.485749,84.781259,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.015659,31.662512,26.543048,22.880654,
0.09114,635.563496,601.162573,173.292397,0.677811,0,0,85.249119,84.63694,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.018062,31.645651,26.549661,22.828332,
0.09176,638.689058,601.327011,173.91601,0.089142,0,0,85.235973,84.62382,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.026072,31.658702,26.566896,22.856513,
0.09238,635.563496,603.135821,173.883188,0.546995,0,0,85.433165,84.70254,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.022267,31.65975,26.583831,22.870998,
0.0992,634.082966,600.504824,174.014475,0.056438,2.455686,0,85.301703,84.62382,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.027675,31.638888,26.546956,22.865283,
0.09982,633.26045,600.833699,173.71908,0.023734,1.306931,0,85.446311,84.63694,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.015659,31.659654,26.53954,22.820844,
0.10044,631.944424,603.79357,173.522149,0.481588,1.142823,0,85.420019,84.584461,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,23.991426,31.642317,26.5688,22.852572,
0.10106,638.524555,601.162573,174.047297,0,1.602325,0,85.275411,84.479502,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.029377,31.626028,26.560784,22.862622,
0.10168,637.702039,600.011512,173.71908,0.318069,0,0,85.433165,84.65006,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.014657,31.642413,26.548859,22.851685,
0.1023,633.918463,603.629133,173.817545,0,0.256641,0,85.275411,84.597581,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.005745,31.643556,26.558279,22.870209,
0.10292,633.75396,603.300259,174.244228,0.481588,0,0,85.31485,84.545101,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.015659,31.645937,26.562988,22.867253,
0.10354,633.589457,599.024888,173.620614,0,0,0,85.301703,84.466382,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.044597,31.629362,26.548759,22.85474,
0.10416,639.182568,603.629133,173.686258,0.775922,0,0,85.20968,84.413902,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.029878,31.636221,26.530622,22.877501,
0.10478,636.550516,603.79357,173.883188,0.318069,0,0,85.262265,84.335183,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.030278,31.657082,26.565494,22.870998,
0.1116,635.234489,599.682638,173.784723,0.41618,1.07718,0,85.249119,84.715659,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.024671,31.655082,26.571806,22.836905,
0.11222,631.779921,601.820323,173.686258,0,1.536682,0,85.341142,84.951817,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.02387,31.618026,26.562588,22.846857,
0.11284,631.944424,601.98476,173.71908,0.318069,3.57162,0,85.420019,84.859978,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.018362,31.655749,26.547657,22.867943,
0.11346,638.524555,604.286882,174.145762,0.318069,3.341869,0,85.31485,84.873098,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.032982,31.614883,26.517896,22.84331,
0.11408,634.74098,601.162573,173.489327,0,4.359338,0,85.367434,84.807499,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.012755,31.626504,26.531023,22.821632,
0.1147,633.095947,600.833699,173.554971,0.579699,3.899835,0,85.301703,84.70254,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.050706,31.659083,26.557076,22.860257,
0.11532,633.095947,605.109069,174.178584,0,2.586973,0,85.235973,84.584461,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.043896,31.630981,26.541444,22.841043,
0.11594,630.957404,600.340387,173.390862,0.089142,2.619794,0,85.406873,84.597581,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.010652,31.621265,26.562187,22.850995,
0.11656,635.398993,599.024888,173.91601,0,1.864898,0,85.38058,84.597581,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.008649,31.611168,26.540142,22.869717,
0.11718,637.373032,604.286882,173.850367,0.514292,0.978716,0,85.183388,84.440142,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.014257,31.644603,26.569903,22.874742,
0.124,634.24747,602.642509,173.817545,0.350772,0,0,85.341142,84.65006,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.01666,31.66918,26.535232,22.853262,
0.12462,632.931444,603.135821,173.587793,0.252661,0,0,85.249119,84.66318,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.020665,31.641269,26.574011,22.85671,
0.12524,630.463894,600.340387,173.91601,0,0,0,85.301703,84.65006,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.007948,31.633839,26.572007,22.870702,
0.12586,633.424953,604.122445,173.91601,0.219957,0,0,85.262265,84.597581,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.027174,31.669847,26.557377,22.85809,
0.12648,635.892503,601.162573,173.653436,0,0,0,85.262265,84.62382,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.024771,31.631744,26.538739,22.855429,
0.1271,635.727999,599.682638,173.784723,0.023734,0,0,85.327996,84.728779,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.005245,31.653272,26.528818,22.864494,
0.12772,633.75396,603.464696,173.850367,0,0,0,85.275411,84.68942,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.031179,31.661655,26.55397,22.842226,
0.12834,633.424953,604.286882,173.456506,0.056438,1.339753,0,85.196534,84.715659,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,23.993629,31.630505,26.552968,22.832963,
0.12896,635.563496,599.353763,173.948832,0.612403,2.521329,0,85.406873,84.925577,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.022868,31.636506,26.55417,22.860159,
0.12958,638.524555,600.833699,174.014475,0.154549,3.505977,0,85.288557,84.833738,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.025271,31.648795,26.557678,22.874841,
0.1364,636.386012,605.437944,174.080119,0.383476,0,0,85.446311,84.610701,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.010752,31.636792,26.541444,22.879275,
0.13702,633.918463,604.286882,173.620614,0,0,0,85.38058,84.505742,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.01656,31.637173,26.545052,22.877402,
0.13764,633.095947,600.011512,173.883188,0.546995,0,0,85.31485,84.453262,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.021667,31.635935,26.572408,22.861637,
0.13826,634.576476,603.958008,174.047297,0,0,0,85.38058,84.571341,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.012154,31.640984,26.561485,22.885581,
0.13888,637.044026,603.629133,173.423684,0.743218,0,0,85.262265,84.440142,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.020064,31.644508,26.550363,22.840846,
0.1395,637.537535,600.17595,173.784723,0.121845,0,0,85.275411,84.518861,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.013456,31.636221,26.557577,22.839171,
0.14012,637.208529,601.98476,174.277049,0.350772,0,0,85.38058,84.65006,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.025372,31.618503,26.55407,22.853064,
0.14074,631.121907,604.45132,173.751901,0,0,0,85.327996,84.6763,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.00965,31.65613,26.566195,22.887749,
0.14136,633.095947,600.833699,173.850367,0.187253,0,0,85.341142,84.68942,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,23.994029,31.607262,26.561686,22.846167,
0.14198,634.74098,600.340387,174.080119,0,0,0,85.354288,84.768139,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.023068,31.632315,26.560784,22.852572,
0.1488,634.905483,600.998136,173.850367,0.023734,3.243404,0,85.301703,84.610701,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.021566,31.632791,26.564993,22.879176,
0.14942,635.727999,604.45132,173.653436,0.252661,2.783902,0,85.446311,84.610701,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.019363,31.628981,26.557778,22.866958,
0.15004,632.76694,600.833699,173.751901,0,1.241288,0,85.262265,84.584461,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.002741,31.627933,26.569802,22.87553,
0.15066,633.918463,599.682638,173.948832,0.219957,1.07718,0,85.393726,84.610701,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.018562,31.655272,26.558579,22.881442,
0.15128,633.589457,603.464696,173.390862,0,0.355106,0,85.459457,84.558221,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.033883,31.633935,26.560082,22.858385,
0.1519,637.537535,604.615757,173.784723,0.546995,0.158176,0,85.31485,84.597581,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.022267,31.626219,26.542246,22.843605,
0.15252,635.234489,597.544952,173.91601,0,0.45357,0,85.301703,84.531981,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.012454,31.62679,26.536634,22.860947,
0.15314,633.26045,605.437944,173.587793,0.481588,0,0,85.367434,84.6763,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.022868,31.618693,26.552066,22.858287,
0.15376,635.069986,603.135821,174.145762,0.056438,0,0,85.262265,84.335183,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.018963,31.633268,26.535632,22.869027,
0.15438,636.386012,600.340387,173.981654,0.318069,0,0,85.341142,84.387663,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.011653,31.614311,26.558579,22.889128,
0.1612,636.715019,601.820323,174.080119,0.023734,0.387927,0,85.235973,84.715659,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.051306,31.629743,26.577518,22.861735,
0.16182,635.892503,602.806947,173.522149,0.252661,0.748965,0,85.235973,84.886218,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,-102350.5746,24.035185,31.647461,26.555673,22.905386,
