X_Value,PT1-P0,PT2-P0,PT-P1,PT-P2,PT-W1,PT-W2,PT-PC,PT-F,TCp-P0,TCp-P1,TCp-P2,TCp-W1,TCp-W2,TCp-PC,LC4-W3,LC1-W3,LC2-W3,LC3-W3,Comment
0.02852,451.484442,419.295015,121.204329,0.219957,0,0,82.38326,81.69809,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.496361,28.787987,23.050903,21.117379,
0.02914,452.471461,420.774949,121.040221,0,0,0,82.278091,81.619371,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.477636,28.754551,23.046294,21.130484,
0.02976,452.800467,417.815081,120.712004,0.154549,0,0,82.172922,81.632491,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.482542,28.780271,23.053208,21.107328,
0.03038,450.497424,421.103823,121.073042,0.285365,0,0,82.31753,81.632491,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.505173,28.784176,23.069842,21.086143,
0.0372,450.82643,420.939386,120.843291,0.023734,1.372574,0,82.330676,81.553772,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.498263,28.776365,23.053308,21.122404,
0.03782,450.168418,422.912632,120.843291,0.121845,0,0,82.291238,81.527532,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.486247,28.764839,23.037676,21.123685,
0.03844,453.787486,417.979518,120.44943,0,0.289463,0,82.264945,81.514412,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.50327,28.770269,23.070143,21.110875,
0.03906,454.939007,421.761572,121.171507,0.285365,1.142823,0,82.448991,81.619371,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.487549,28.774651,23.076155,21.090282,
0.03968,450.497424,422.254883,121.073042,0,0,0,82.567306,81.72433,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.461514,28.785224,23.074752,21.129794,
0.0403,451.155436,421.268261,120.777647,0.350772,0.158176,0,82.396407,81.619371,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.473129,28.786367,23.045793,21.110186,
0.04092,450.497424,416.499584,121.302794,0,0,0,82.38326,81.645611,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.495259,28.79637,23.081265,21.120039,
0.04154,453.787486,422.254883,120.876112,0.612403,0,0,82.435845,81.606251,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.471828,28.787892,23.060523,21.131962,
0.04216,451.813449,417.32177,120.712004,0,0.02689,0,82.38326,81.527532,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.512683,28.791702,23.053609,21.145658,
0.04278,451.648946,420.446075,121.401259,0.612403,0,0,82.31753,81.632491,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.489852,28.787034,23.060723,21.115605,
0.0496,452.142455,419.788327,121.335616,0.252661,1.799255,0,82.291238,81.816169,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.498764,28.776937,23.076656,21.114127,
0.05022,451.319939,421.926009,121.204329,0,1.405396,0,82.330676,81.73745,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.499164,28.789701,23.070844,21.116295,
0.05084,450.990933,420.117201,120.580717,0.612403,2.094649,0,82.356968,81.69809,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.485446,28.77446,23.052807,21.1294,
0.05146,457.406553,415.677399,121.105864,0,1.733612,0,82.199215,81.619371,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,-101718.3201,23.515386,28.803323,23.088079,21.116886,
